customerID,gender,senior_citizen,dependents,tenure,contract,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,app_usage_min_per_week,complaint_count_6m,satisfaction_rating,engagement_score,churn,tenure_bucket,monthly_charges_bin,churn_flag
CUST02401,Male,0,No,26,Month-to-month,Fiber optic,No,No,No,75.24,1968.0,Electronic check,516,2,6,0.799,Yes,25-48,Med-Low,1
CUST02402,Female,0,Yes,14,Month-to-month,Fiber optic,No,No,Yes,73.96,1055.09,Credit card (automatic),41,1,2,0.154,Yes,7-24,Med-Low,1
CUST02403,Male,0,No,41,Month-to-month,No,Yes,Yes,Yes,147.23,6058.17,Electronic check,563,0,2,0.667,No,25-48,High,0
CUST02404,Female,0,No,18,Month-to-month,Fiber optic,No,No,Yes,141.89,2571.15,Credit card (automatic),110,0,1,0.108,Yes,7-24,High,1
CUST02405,Female,1,Yes,0,One year,DSL,No,No,No,57.59,82.87,Electronic check,454,2,6,0.644,No,0-6,Med-Low,0
CUST02406,Female,0,Yes,47,Month-to-month,No,Yes,No,No,98.82,4644.68,Electronic check,19,0,2,0.099,No,25-48,Med-High,0
CUST02407,Female,0,Yes,54,Month-to-month,No,Yes,Yes,No,121.73,6594.33,Credit card (automatic),531,2,9,0.805,No,49+,High,0
CUST02408,Female,0,No,26,Month-to-month,Fiber optic,No,No,No,129.48,3401.12,Credit card (automatic),158,0,1,0.228,No,25-48,High,0
CUST02409,Male,0,Yes,10,One year,DSL,No,Yes,No,144.25,1443.4,Mailed check,514,0,6,0.757,No,7-24,High,0
CUST02410,Female,1,Yes,21,Month-to-month,DSL,No,Yes,No,56.09,1179.97,Electronic check,144,0,8,0.588,Yes,7-24,Med-Low,1
CUST02411,Male,0,No,40,Two year,DSL,No,Yes,No,81.73,3291.78,Mailed check,571,0,10,1.045,No,25-48,Med-High,0
CUST02412,Male,0,Yes,58,Two year,DSL,No,No,Yes,19.46,1136.33,Mailed check,509,5,6,0.742,No,49+,Low,0
CUST02413,Male,0,No,5,Month-to-month,Fiber optic,No,Yes,No,34.18,214.73,Bank transfer (automatic),522,2,3,0.556,Yes,0-6,Low,1
CUST02414,Male,0,No,11,One year,No,Yes,No,No,71.61,815.67,Bank transfer (automatic),560,1,9,0.819,No,7-24,Med-Low,0
CUST02415,Female,1,No,57,One year,Fiber optic,No,Yes,Yes,52.92,3009.21,Credit card (automatic),422,0,1,0.44,No,49+,Med-Low,0
CUST02416,Female,0,No,14,Two year,DSL,No,Yes,No,94.3,1365.79,Mailed check,500,0,3,0.591,Yes,7-24,Med-High,1
CUST02417,Male,0,Yes,50,Month-to-month,DSL,Yes,No,Yes,28.77,1481.1,Bank transfer (automatic),540,0,8,0.772,Yes,49+,Low,1
CUST02418,Male,0,Yes,23,Month-to-month,Fiber optic,No,No,No,28.41,695.26,Electronic check,509,0,1,0.409,Yes,7-24,Low,1
CUST02419,Male,0,Yes,47,One year,Fiber optic,No,No,No,110.0,5184.02,Mailed check,297,0,10,0.665,No,25-48,Med-High,0
CUST02420,Female,0,No,19,One year,Fiber optic,No,No,No,55.78,1100.09,Bank transfer (automatic),546,0,4,0.716,Yes,7-24,Med-Low,1
CUST02421,Male,0,No,31,Two year,No,No,No,Yes,141.71,4414.1,Bank transfer (automatic),512,0,8,0.873,No,25-48,High,0
CUST02422,Male,0,No,64,Two year,DSL,No,Yes,Yes,73.53,4720.85,Credit card (automatic),550,2,9,0.816,No,49+,Med-Low,0
CUST02423,Male,1,Yes,5,Month-to-month,Fiber optic,Yes,No,Yes,17.89,111.7,Electronic check,239,0,5,0.381,Yes,0-6,Low,1
CUST02424,Male,0,No,52,Two year,No,Yes,No,Yes,73.49,3860.0,Bank transfer (automatic),417,0,8,0.821,No,49+,Med-Low,0
CUST02425,Female,1,Yes,47,Month-to-month,DSL,No,Yes,No,108.77,5156.27,Credit card (automatic),49,0,5,0.298,No,25-48,Med-High,0
CUST02426,Female,0,Yes,51,Month-to-month,DSL,Yes,No,Yes,83.37,4258.93,Bank transfer (automatic),564,0,2,0.514,Yes,49+,Med-High,1
CUST02427,Female,0,No,68,Month-to-month,Fiber optic,No,No,Yes,75.38,5163.64,Bank transfer (automatic),231,0,2,0.251,Yes,49+,Med-Low,1
CUST02428,Female,0,No,70,One year,DSL,Yes,Yes,Yes,116.39,8178.19,Mailed check,587,3,2,0.677,Yes,49+,High,1
CUST02429,Female,0,Yes,69,One year,Fiber optic,No,Yes,No,125.31,8668.19,Bank transfer (automatic),44,0,9,0.53,No,49+,High,0
CUST02430,Female,0,Yes,10,Month-to-month,Fiber optic,No,No,Yes,140.88,1434.02,Mailed check,13,0,5,0.325,No,7-24,High,0
CUST02431,Female,0,No,42,Two year,DSL,Yes,No,Yes,118.82,4986.97,Bank transfer (automatic),373,0,2,0.416,Yes,25-48,High,1
CUST02432,Male,0,No,42,Month-to-month,Fiber optic,Yes,No,Yes,36.14,1548.48,Bank transfer (automatic),58,3,5,0.229,No,25-48,Low,0
CUST02433,Male,0,Yes,61,Month-to-month,DSL,No,Yes,No,102.94,6321.97,Mailed check,328,0,3,0.416,No,49+,Med-High,0
CUST02434,Female,0,Yes,45,Month-to-month,No,No,No,Yes,110.94,5015.01,Bank transfer (automatic),537,2,5,0.71,No,25-48,Med-High,0
CUST02435,Male,0,Yes,8,Month-to-month,DSL,Yes,No,No,87.5,696.93,Bank transfer (automatic),331,1,7,0.6,Yes,7-24,Med-High,1
CUST02436,Female,0,Yes,44,Two year,Fiber optic,Yes,Yes,Yes,137.57,6071.35,Credit card (automatic),40,0,9,0.424,No,25-48,High,0
CUST02437,Female,0,Yes,37,Two year,DSL,No,No,No,32.54,1249.27,Credit card (automatic),394,0,7,0.591,No,25-48,Low,0
CUST02438,Male,1,No,9,Month-to-month,Fiber optic,No,No,No,18.62,211.98,Bank transfer (automatic),33,2,1,0.041,No,7-24,Low,0
CUST02439,Female,0,Yes,16,Month-to-month,Fiber optic,Yes,No,Yes,39.66,637.42,Credit card (automatic),473,4,9,0.803,Yes,7-24,Low,1
CUST02440,Female,1,Yes,60,Month-to-month,No,No,Yes,Yes,50.18,3037.29,Electronic check,19,0,10,0.571,No,49+,Med-Low,0
CUST02441,Female,0,No,22,Month-to-month,Fiber optic,No,No,No,11.23,259.15,Credit card (automatic),46,2,1,0.015,No,7-24,Low,0
CUST02442,Female,0,No,27,Two year,Fiber optic,No,No,No,117.78,3183.65,Credit card (automatic),303,0,4,0.468,Yes,25-48,High,1
CUST02443,Male,0,Yes,60,One year,No,No,Yes,Yes,77.07,4648.16,Electronic check,87,0,4,0.227,Yes,49+,Med-Low,1
CUST02444,Female,0,No,72,Two year,Fiber optic,Yes,Yes,No,49.8,3589.33,Mailed check,554,2,3,0.675,No,49+,Med-Low,0
CUST02445,Male,1,No,49,Month-to-month,No,No,No,Yes,62.55,3061.11,Mailed check,515,0,9,0.958,No,49+,Med-Low,0
CUST02446,Male,1,No,17,Month-to-month,No,Yes,No,No,96.0,1669.42,Electronic check,529,1,5,0.622,Yes,7-24,Med-High,1
CUST02447,Male,0,Yes,0,Month-to-month,No,Yes,Yes,Yes,134.89,184.32,Electronic check,273,0,2,0.228,No,0-6,High,0
CUST02448,Female,0,No,33,Two year,DSL,No,Yes,No,27.1,942.82,Bank transfer (automatic),137,5,4,0.414,No,25-48,Low,0
CUST02449,Female,0,No,15,Month-to-month,DSL,No,No,No,117.17,1760.79,Mailed check,236,1,8,0.661,Yes,7-24,High,1
CUST02450,Female,0,Yes,66,One year,No,No,Yes,No,96.45,6359.19,Bank transfer (automatic),545,0,2,0.517,No,49+,Med-High,0
CUST02451,Female,0,Yes,65,One year,No,Yes,Yes,Yes,48.14,3154.0,Bank transfer (automatic),371,0,9,0.774,No,49+,Med-Low,0
CUST02452,Female,0,No,60,Month-to-month,Fiber optic,Yes,No,No,121.93,7333.72,Electronic check,406,0,6,0.649,No,49+,High,0
CUST02453,Female,0,No,30,One year,No,No,No,No,17.49,551.76,Mailed check,584,0,5,0.75,No,25-48,Low,0
CUST02454,Female,0,No,64,Month-to-month,Fiber optic,No,No,No,44.04,2851.59,Bank transfer (automatic),292,0,9,0.791,No,49+,Low,0
CUST02455,Male,0,No,1,One year,DSL,Yes,Yes,No,109.06,152.9,Credit card (automatic),558,0,4,0.664,No,0-6,Med-High,0
CUST02456,Female,0,Yes,57,Two year,Fiber optic,No,Yes,Yes,110.53,6293.74,Mailed check,268,4,4,0.346,No,49+,Med-High,0
CUST02457,Female,1,Yes,48,Two year,Fiber optic,Yes,No,No,15.04,764.65,Mailed check,507,3,7,0.863,No,25-48,Low,0
CUST02458,Male,0,Yes,63,Month-to-month,No,Yes,No,No,142.44,8983.42,Bank transfer (automatic),114,0,4,0.379,Yes,49+,High,1
CUST02459,Male,0,Yes,54,One year,DSL,No,No,Yes,135.32,7336.23,Electronic check,28,0,6,0.403,No,49+,High,0
CUST02460,Male,0,No,70,Month-to-month,DSL,No,No,Yes,112.37,7858.97,Mailed check,108,2,2,0.259,Yes,49+,Med-High,1
CUST02461,Male,0,Yes,69,Month-to-month,DSL,Yes,No,Yes,96.82,6728.75,Credit card (automatic),176,5,6,0.47,No,49+,Med-High,0
CUST02462,Female,0,Yes,36,Month-to-month,DSL,Yes,No,No,120.46,4383.31,Mailed check,479,0,4,0.528,Yes,25-48,High,1
CUST02463,Male,0,Yes,29,Month-to-month,No,No,Yes,Yes,56.42,1679.17,Mailed check,45,0,8,0.437,No,25-48,Med-Low,0
CUST02464,Male,0,No,39,Month-to-month,No,No,No,Yes,43.8,1725.54,Electronic check,532,2,6,0.763,Yes,25-48,Low,1
CUST02465,Female,1,No,44,One year,Fiber optic,No,Yes,Yes,55.23,2469.16,Electronic check,99,1,3,0.207,No,25-48,Med-Low,0
CUST02466,Male,1,Yes,38,Month-to-month,DSL,Yes,No,No,134.95,5175.0,Bank transfer (automatic),154,0,2,0.17,Yes,25-48,High,1
CUST02467,Male,0,No,9,Month-to-month,DSL,Yes,No,No,140.71,1262.3,Mailed check,79,0,5,0.311,No,7-24,High,0
CUST02468,Male,0,Yes,43,Month-to-month,No,No,Yes,No,121.04,5206.69,Bank transfer (automatic),159,0,6,0.413,No,25-48,High,0
CUST02469,Female,1,No,62,Month-to-month,DSL,No,Yes,Yes,129.35,8044.07,Electronic check,275,0,6,0.482,Yes,49+,High,1
CUST02470,Female,1,Yes,53,Month-to-month,No,Yes,No,Yes,139.85,7427.41,Credit card (automatic),503,2,10,0.879,No,49+,High,0
CUST02471,Male,1,Yes,24,Two year,No,Yes,No,No,12.24,296.96,Mailed check,483,1,4,0.642,No,7-24,Low,0
CUST02472,Female,0,No,10,Two year,Fiber optic,Yes,No,No,49.63,508.15,Electronic check,89,0,7,0.497,No,7-24,Med-Low,0
CUST02473,Female,0,No,60,Month-to-month,Fiber optic,Yes,No,Yes,78.28,4733.21,Mailed check,469,0,7,0.802,Yes,49+,Med-Low,1
CUST02474,Female,0,No,36,Month-to-month,DSL,Yes,No,Yes,21.73,829.13,Credit card (automatic),153,0,3,0.361,No,25-48,Low,0
CUST02475,Female,0,Yes,28,Month-to-month,Fiber optic,Yes,Yes,Yes,22.83,672.2,Mailed check,133,0,7,0.407,Yes,25-48,Low,1
CUST02476,Male,0,Yes,52,Month-to-month,DSL,No,Yes,No,27.12,1427.23,Electronic check,84,0,4,0.26,Yes,49+,Low,1
CUST02477,Male,0,No,53,Month-to-month,No,Yes,Yes,No,146.2,7793.75,Mailed check,43,0,5,0.225,No,49+,High,0
CUST02478,Female,0,Yes,2,Month-to-month,Fiber optic,No,No,Yes,13.35,71.68,Mailed check,458,0,5,0.591,No,0-6,Low,0
CUST02479,Female,0,No,36,One year,Fiber optic,Yes,Yes,No,73.45,2686.09,Credit card (automatic),320,0,5,0.535,Yes,25-48,Med-Low,1
CUST02480,Male,0,No,20,Month-to-month,Fiber optic,No,Yes,No,45.29,910.39,Credit card (automatic),128,1,3,0.244,No,7-24,Low,0
CUST02481,Male,0,Yes,62,Month-to-month,Fiber optic,No,No,No,113.19,7026.97,Electronic check,584,4,10,1.032,Yes,49+,Med-High,1
CUST02482,Male,0,No,15,Month-to-month,Fiber optic,No,No,No,17.94,273.46,Mailed check,321,3,1,0.372,Yes,7-24,Low,1
CUST02483,Female,0,Yes,6,Two year,DSL,No,Yes,No,43.24,256.07,Mailed check,109,0,5,0.397,Yes,0-6,Low,1
CUST02484,Female,0,No,36,Month-to-month,DSL,Yes,Yes,Yes,131.47,4730.59,Bank transfer (automatic),115,2,5,0.314,Yes,25-48,High,1
CUST02485,Female,0,Yes,66,One year,DSL,No,No,No,46.85,3089.15,Mailed check,378,0,9,0.782,No,49+,Med-Low,0
CUST02486,Male,0,Yes,5,Two year,Fiber optic,No,No,No,146.64,760.16,Mailed check,439,1,5,0.557,Yes,0-6,High,1
CUST02487,Male,0,No,71,Month-to-month,No,No,Yes,Yes,17.4,1263.72,Electronic check,236,0,8,0.668,No,49+,Low,0
CUST02488,Male,1,No,14,One year,Fiber optic,No,Yes,Yes,135.71,1941.15,Electronic check,241,0,8,0.559,No,7-24,High,0
CUST02489,Male,0,Yes,56,Two year,Fiber optic,Yes,Yes,No,14.41,816.44,Credit card (automatic),272,0,1,0.331,No,49+,Low,0
CUST02490,Female,0,Yes,35,Month-to-month,No,No,No,Yes,87.75,3117.62,Credit card (automatic),182,0,8,0.49,No,25-48,Med-High,0
CUST02491,Female,1,Yes,5,One year,Fiber optic,Yes,Yes,No,113.58,568.5,Credit card (automatic),339,0,6,0.536,Yes,0-6,Med-High,1
CUST02492,Female,0,No,66,One year,DSL,Yes,No,Yes,44.15,2927.23,Credit card (automatic),279,5,3,0.316,No,49+,Low,0
CUST02493,Male,1,Yes,24,Two year,Fiber optic,Yes,No,No,28.21,693.78,Mailed check,271,2,3,0.388,No,7-24,Low,0
CUST02494,Male,0,No,31,Month-to-month,Fiber optic,Yes,No,No,13.85,445.92,Electronic check,198,0,1,0.195,Yes,25-48,Low,1
CUST02495,Female,0,Yes,21,Month-to-month,Fiber optic,No,Yes,Yes,101.31,2131.72,Electronic check,424,0,9,0.75,No,7-24,Med-High,0
CUST02496,Male,1,Yes,49,One year,Fiber optic,No,Yes,No,46.51,2280.94,Credit card (automatic),91,4,6,0.475,No,49+,Med-Low,0
CUST02497,Male,0,No,58,One year,DSL,Yes,Yes,No,47.19,2732.02,Bank transfer (automatic),230,0,1,0.263,No,49+,Med-Low,0
CUST02498,Female,0,No,20,One year,Fiber optic,No,No,No,24.41,516.07,Mailed check,232,2,2,0.264,Yes,7-24,Low,1
CUST02499,Female,1,No,20,Month-to-month,DSL,Yes,No,Yes,148.64,3004.28,Bank transfer (automatic),58,1,10,0.589,No,7-24,High,0
CUST02500,Male,1,Yes,3,Month-to-month,Fiber optic,Yes,No,Yes,44.48,141.1,Credit card (automatic),531,0,2,0.502,No,0-6,Low,0
CUST02501,Male,0,Yes,41,Month-to-month,DSL,No,Yes,No,52.51,2149.53,Mailed check,250,0,6,0.41,No,25-48,Med-Low,0
CUST02502,Male,1,Yes,43,Two year,Fiber optic,No,Yes,Yes,24.29,1034.98,Bank transfer (automatic),537,0,9,0.931,Yes,25-48,Low,1
CUST02503,Female,0,Yes,1,Month-to-month,No,Yes,Yes,Yes,112.43,139.56,Credit card (automatic),399,0,10,0.891,No,0-6,Med-High,0
CUST02504,Male,0,No,23,One year,DSL,No,Yes,No,59.66,1366.99,Bank transfer (automatic),144,0,1,0.151,Yes,7-24,Med-Low,1
CUST02505,Female,1,Yes,12,Month-to-month,Fiber optic,Yes,Yes,No,24.9,301.77,Mailed check,199,1,3,0.291,Yes,7-24,Low,1
CUST02506,Male,0,No,48,Month-to-month,Fiber optic,No,Yes,No,62.45,3030.63,Bank transfer (automatic),255,2,10,0.635,No,25-48,Med-Low,0
CUST02507,Female,0,Yes,12,One year,DSL,Yes,No,No,124.87,1495.05,Bank transfer (automatic),44,1,3,0.178,No,7-24,High,0
CUST02508,Female,0,Yes,58,Two year,Fiber optic,Yes,Yes,No,118.43,6894.4,Credit card (automatic),340,0,5,0.549,Yes,49+,High,1
CUST02509,Male,0,No,67,Month-to-month,No,Yes,Yes,No,110.21,7429.68,Bank transfer (automatic),581,3,8,0.862,No,49+,Med-High,0
CUST02510,Female,0,No,70,Month-to-month,DSL,Yes,No,No,97.33,6826.09,Bank transfer (automatic),47,0,3,0.093,Yes,49+,Med-High,1
CUST02511,Male,0,Yes,45,Month-to-month,Fiber optic,Yes,Yes,No,20.83,935.88,Bank transfer (automatic),389,0,6,0.72,No,25-48,Low,0
CUST02512,Female,0,No,8,Two year,Fiber optic,No,Yes,Yes,62.09,500.58,Bank transfer (automatic),468,1,3,0.445,No,7-24,Med-Low,0
CUST02513,Male,0,No,8,Month-to-month,Fiber optic,No,Yes,Yes,49.19,429.92,Mailed check,229,0,6,0.439,No,7-24,Med-Low,0
CUST02514,Male,0,No,65,One year,Fiber optic,Yes,No,Yes,116.42,7567.47,Bank transfer (automatic),32,0,6,0.388,No,49+,High,0
CUST02515,Male,0,No,45,Month-to-month,No,Yes,Yes,No,97.6,4419.88,Mailed check,79,0,6,0.39,No,25-48,Med-High,0
CUST02516,Female,0,Yes,45,Month-to-month,No,No,Yes,Yes,141.59,6403.34,Bank transfer (automatic),393,0,5,0.588,Yes,25-48,High,1
CUST02517,Female,1,Yes,2,Month-to-month,Fiber optic,Yes,Yes,Yes,91.92,230.52,Electronic check,368,3,9,0.851,No,0-6,Med-High,0
CUST02518,Female,0,No,3,Month-to-month,DSL,Yes,No,No,35.6,145.03,Mailed check,316,0,1,0.262,Yes,0-6,Low,1
CUST02519,Male,0,No,54,Two year,Fiber optic,No,No,No,79.87,4325.49,Credit card (automatic),351,0,6,0.554,No,49+,Med-Low,0
CUST02520,Male,0,Yes,49,Month-to-month,No,No,Yes,Yes,32.46,1586.89,Mailed check,85,0,6,0.331,Yes,49+,Low,1
CUST02521,Male,0,No,7,Two year,Fiber optic,No,No,No,103.26,755.76,Credit card (automatic),421,2,6,0.554,No,7-24,Med-High,0
CUST02522,Male,0,No,35,Month-to-month,Fiber optic,Yes,Yes,Yes,21.74,755.29,Bank transfer (automatic),532,1,6,0.819,No,25-48,Low,0
CUST02523,Female,0,Yes,52,Month-to-month,No,Yes,Yes,Yes,24.95,1345.23,Electronic check,308,1,4,0.458,No,49+,Low,0
CUST02524,Male,0,Yes,21,Month-to-month,Fiber optic,Yes,No,Yes,76.9,1621.14,Credit card (automatic),406,5,1,0.457,Yes,7-24,Med-Low,1
CUST02525,Male,0,Yes,47,Month-to-month,Fiber optic,Yes,Yes,No,122.26,5756.58,Electronic check,230,0,9,0.586,No,25-48,High,0
CUST02526,Female,0,No,64,Two year,Fiber optic,Yes,Yes,Yes,32.97,2159.87,Bank transfer (automatic),179,0,7,0.555,Yes,49+,Low,1
CUST02527,Male,0,No,12,Month-to-month,Fiber optic,Yes,Yes,Yes,66.75,827.71,Electronic check,144,0,8,0.515,No,7-24,Med-Low,0
CUST02528,Female,0,No,26,Two year,Fiber optic,Yes,Yes,Yes,113.36,2949.85,Electronic check,191,3,6,0.399,No,25-48,Med-High,0
CUST02529,Female,0,Yes,1,One year,Fiber optic,Yes,Yes,No,34.02,45.43,Credit card (automatic),97,0,4,0.303,Yes,0-6,Low,1
CUST02530,Female,0,No,56,Month-to-month,No,No,Yes,No,26.09,1510.87,Credit card (automatic),519,0,1,0.448,Yes,49+,Low,1
CUST02531,Male,0,Yes,71,One year,Fiber optic,Yes,Yes,No,90.77,6494.12,Credit card (automatic),447,0,5,0.581,Yes,49+,Med-High,1
CUST02532,Female,0,Yes,30,Month-to-month,DSL,No,Yes,No,115.91,3525.55,Mailed check,105,0,10,0.612,No,25-48,High,0
CUST02533,Male,0,No,6,One year,Fiber optic,No,No,No,99.28,637.6,Mailed check,104,1,2,0.22,No,0-6,Med-High,0
CUST02534,Female,0,No,66,Month-to-month,Fiber optic,No,Yes,Yes,61.97,4128.81,Bank transfer (automatic),80,0,10,0.521,Yes,49+,Med-Low,1
CUST02535,Female,1,Yes,69,Two year,Fiber optic,No,Yes,Yes,20.08,1418.25,Bank transfer (automatic),361,0,3,0.373,No,49+,Low,0
CUST02536,Male,0,No,13,Month-to-month,DSL,Yes,No,Yes,71.1,960.64,Mailed check,481,3,8,0.734,Yes,7-24,Med-Low,1
CUST02537,Male,0,Yes,4,Month-to-month,Fiber optic,No,Yes,Yes,127.68,553.78,Mailed check,495,3,8,0.781,No,0-6,High,0
CUST02538,Male,0,No,60,Month-to-month,DSL,No,No,No,34.81,2087.25,Bank transfer (automatic),91,1,6,0.468,Yes,49+,Low,1
CUST02539,Female,0,No,10,One year,No,No,No,No,41.98,453.33,Bank transfer (automatic),328,4,6,0.65,No,7-24,Low,0
CUST02540,Male,0,No,21,Month-to-month,No,No,Yes,No,139.13,2913.89,Mailed check,72,0,7,0.415,No,7-24,High,0
CUST02541,Male,0,No,52,One year,Fiber optic,No,No,Yes,80.47,4222.64,Bank transfer (automatic),288,1,10,0.727,No,49+,Med-Low,0
CUST02542,Male,0,No,0,Month-to-month,Fiber optic,No,No,No,29.57,65.67,Mailed check,475,0,5,0.617,Yes,0-6,Low,1
CUST02543,Female,0,No,65,One year,DSL,Yes,Yes,No,95.04,6180.84,Bank transfer (automatic),563,1,3,0.567,No,49+,Med-High,0
CUST02544,Female,0,Yes,70,Two year,DSL,Yes,Yes,No,121.81,8540.78,Credit card (automatic),55,5,6,0.333,Yes,49+,High,1
CUST02545,Male,0,No,22,Two year,Fiber optic,Yes,Yes,No,46.35,1027.56,Bank transfer (automatic),139,0,9,0.519,No,7-24,Med-Low,0
CUST02546,Female,0,No,2,Two year,Fiber optic,No,No,No,11.99,27.92,Bank transfer (automatic),123,1,1,0.194,Yes,0-6,Low,1
CUST02547,Male,0,Yes,28,Two year,No,No,Yes,Yes,101.09,2851.33,Credit card (automatic),600,1,3,0.58,No,25-48,Med-High,0
CUST02548,Male,0,Yes,16,Month-to-month,Fiber optic,No,Yes,Yes,54.36,868.47,Bank transfer (automatic),372,0,1,0.271,No,7-24,Med-Low,0
CUST02549,Male,0,Yes,7,One year,Fiber optic,No,No,No,94.36,662.67,Credit card (automatic),145,0,8,0.475,Yes,7-24,Med-High,1
CUST02550,Female,0,Yes,55,Month-to-month,Fiber optic,No,No,Yes,16.42,950.06,Mailed check,579,0,7,0.771,No,49+,Low,0
CUST02551,Female,1,No,53,Two year,Fiber optic,Yes,No,No,55.73,2954.87,Bank transfer (automatic),430,0,4,0.513,Yes,49+,Med-Low,1
CUST02552,Male,0,No,71,Two year,Fiber optic,No,Yes,No,56.61,4064.95,Electronic check,26,4,2,0.126,No,49+,Med-Low,0
CUST02553,Male,0,Yes,33,Two year,No,Yes,No,Yes,104.2,3446.03,Mailed check,241,4,1,0.215,No,25-48,Med-High,0
CUST02554,Female,1,Yes,34,One year,DSL,No,Yes,Yes,35.25,1236.42,Credit card (automatic),245,1,10,0.656,No,25-48,Low,0
CUST02555,Male,0,Yes,72,One year,DSL,No,Yes,No,33.54,2414.0,Bank transfer (automatic),55,0,10,0.635,Yes,49+,Low,1
CUST02556,Male,0,No,19,Month-to-month,No,Yes,No,Yes,76.96,1506.27,Electronic check,224,0,8,0.664,Yes,7-24,Med-Low,1
CUST02557,Male,0,No,64,One year,Fiber optic,No,Yes,No,39.1,2547.39,Bank transfer (automatic),124,0,10,0.675,Yes,49+,Low,1
CUST02558,Male,0,No,50,Month-to-month,Fiber optic,Yes,No,No,55.36,2817.61,Bank transfer (automatic),81,0,5,0.4,Yes,49+,Med-Low,1
CUST02559,Male,0,Yes,40,Month-to-month,Fiber optic,No,No,No,74.94,3006.37,Bank transfer (automatic),404,0,4,0.604,No,25-48,Med-Low,0
CUST02560,Female,1,No,5,One year,Fiber optic,No,No,Yes,12.15,75.35,Electronic check,268,0,3,0.473,No,0-6,Low,0
CUST02561,Female,1,No,60,Month-to-month,Fiber optic,Yes,No,No,17.5,1096.43,Electronic check,212,0,3,0.267,No,49+,Low,0
CUST02562,Male,0,No,4,Month-to-month,Fiber optic,Yes,No,No,79.21,363.3,Bank transfer (automatic),504,0,8,0.75,No,0-6,Med-Low,0
CUST02563,Female,0,Yes,72,Month-to-month,Fiber optic,No,No,No,92.87,6687.24,Credit card (automatic),594,0,1,0.486,No,49+,Med-High,0
CUST02564,Male,0,Yes,51,Month-to-month,No,No,No,Yes,23.89,1209.08,Electronic check,552,0,4,0.608,No,49+,Low,0
CUST02565,Female,0,No,54,Two year,Fiber optic,Yes,No,No,63.22,3431.21,Mailed check,183,0,7,0.513,Yes,49+,Med-Low,1
CUST02566,Male,0,No,63,One year,No,No,Yes,Yes,31.77,2013.77,Mailed check,305,3,1,0.284,Yes,49+,Low,1
CUST02567,Male,0,Yes,64,One year,DSL,Yes,Yes,Yes,100.89,6467.24,Mailed check,85,0,4,0.179,No,49+,Med-High,0
CUST02568,Male,0,No,2,Month-to-month,Fiber optic,No,No,Yes,144.6,328.66,Mailed check,339,0,1,0.391,Yes,0-6,High,1
CUST02569,Female,0,Yes,5,Month-to-month,Fiber optic,No,Yes,No,139.86,693.44,Credit card (automatic),458,2,7,0.747,Yes,0-6,High,1
CUST02570,Male,0,No,39,Month-to-month,Fiber optic,No,Yes,Yes,137.16,5343.26,Credit card (automatic),87,0,1,0.078,No,25-48,High,0
CUST02571,Male,0,No,47,Month-to-month,DSL,Yes,Yes,Yes,143.02,6737.01,Mailed check,426,0,8,0.699,No,25-48,High,0
CUST02572,Female,1,No,56,Month-to-month,No,No,No,Yes,134.93,7580.91,Electronic check,584,1,4,0.744,No,49+,High,0
CUST02573,Female,0,No,6,One year,Fiber optic,No,No,Yes,61.29,405.28,Credit card (automatic),376,4,5,0.491,Yes,0-6,Med-Low,1
CUST02574,Female,1,No,52,Month-to-month,DSL,No,No,Yes,116.59,6088.26,Mailed check,383,0,7,0.6,Yes,49+,High,1
CUST02575,Male,0,Yes,48,Month-to-month,Fiber optic,No,No,No,81.64,3922.55,Credit card (automatic),446,0,8,0.726,No,25-48,Med-High,0
CUST02576,Female,0,Yes,59,Month-to-month,Fiber optic,No,No,No,63.06,3768.26,Bank transfer (automatic),45,4,5,0.203,Yes,49+,Med-Low,1
CUST02577,Female,0,No,38,Month-to-month,No,No,No,No,45.46,1744.88,Credit card (automatic),531,4,8,0.862,Yes,25-48,Low,1
CUST02578,Female,0,Yes,63,Month-to-month,Fiber optic,Yes,No,Yes,123.77,7813.37,Mailed check,371,1,10,0.715,Yes,49+,High,1
CUST02579,Female,0,Yes,68,Two year,Fiber optic,No,No,No,65.75,4495.81,Electronic check,431,2,1,0.473,Yes,49+,Med-Low,1
CUST02580,Male,0,No,37,Two year,Fiber optic,No,Yes,Yes,109.03,4066.76,Bank transfer (automatic),581,0,7,0.918,No,25-48,Med-High,0
CUST02581,Male,0,Yes,27,Month-to-month,DSL,No,No,Yes,79.85,2205.27,Electronic check,453,3,4,0.645,Yes,25-48,Med-Low,1
CUST02582,Female,0,Yes,24,Month-to-month,No,Yes,Yes,Yes,10.28,279.74,Electronic check,89,2,7,0.461,No,7-24,Low,0
CUST02583,Male,0,Yes,16,One year,Fiber optic,Yes,Yes,Yes,83.75,1355.51,Bank transfer (automatic),594,0,9,1.008,No,7-24,Med-High,0
CUST02584,Male,0,No,24,Two year,DSL,Yes,No,Yes,48.83,1178.63,Mailed check,541,3,3,0.687,No,7-24,Med-Low,0
CUST02585,Male,0,No,60,One year,No,No,Yes,No,138.26,8340.53,Credit card (automatic),133,1,1,0.206,Yes,49+,High,1
CUST02586,Male,1,Yes,30,One year,No,Yes,No,No,75.35,2310.34,Electronic check,152,0,5,0.436,No,25-48,Med-Low,0
