tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High,churn_flag
8,49.19,229,0,0.439,False,False,True,False,False,False,True,True,False,False,True,False,False,0
28,64.05,213,1,0.71,False,False,True,False,True,False,False,False,True,False,True,False,False,1
22,130.2,102,3,0.534,False,False,False,False,True,False,False,True,False,False,False,False,True,1
19,60.82,388,0,0.414,True,False,True,False,False,False,True,True,False,False,True,False,False,0
59,94.68,116,0,0.291,False,True,False,True,False,True,False,False,False,True,False,True,False,1
33,94.82,16,2,0.438,False,False,False,False,False,True,False,False,True,False,False,True,False,0
61,125.8,111,0,0.361,False,False,False,True,False,False,False,False,False,True,False,False,True,1
22,32.53,148,3,0.183,False,False,False,True,True,False,False,True,False,False,False,False,False,1
40,129.87,108,0,0.454,False,False,False,False,False,False,False,False,True,False,False,False,True,1
45,142.6,553,3,0.935,True,False,False,False,False,False,True,False,True,False,False,False,True,1
68,98.2,359,2,0.508,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,101.33,13,1,0.107,True,False,True,False,True,False,False,False,False,False,False,True,False,0
41,52.51,250,0,0.41,False,False,False,False,False,False,True,False,True,False,True,False,False,0
57,12.31,23,0,0.348,False,False,False,False,True,False,False,False,False,True,False,False,False,0
63,95.02,241,0,0.361,False,False,True,False,False,True,False,False,False,True,False,True,False,0
12,97.04,452,0,0.749,False,True,True,False,False,True,False,True,False,False,False,True,False,0
2,64.49,163,0,0.143,True,False,True,False,False,False,True,False,False,False,True,False,False,1
69,49.23,70,0,0.523,False,False,True,False,False,True,False,False,False,True,True,False,False,1
23,84.25,521,1,0.394,True,False,True,False,True,False,False,True,False,False,False,True,False,0
32,70.36,0,3,0.596,False,False,True,False,False,True,False,False,True,False,True,False,False,0
49,31.89,320,0,0.331,False,False,False,False,False,True,False,False,False,True,False,False,False,1
20,84.85,54,3,0.159,True,False,False,False,False,True,False,True,False,False,False,True,False,0
36,34.61,256,0,0.353,False,False,False,False,False,False,False,False,True,False,False,False,False,1
58,85.82,67,0,0.26,False,False,True,False,False,False,False,False,False,True,False,True,False,1
44,102.01,491,2,0.815,True,False,True,False,True,False,False,False,True,False,False,True,False,0
50,108.68,324,0,0.692,False,False,False,False,False,False,False,False,False,True,False,True,False,0
58,127.08,225,0,0.741,False,False,False,True,False,False,False,False,False,True,False,False,True,1
11,100.7,118,0,0.678,True,False,True,False,False,False,True,True,False,False,False,True,False,0
31,130.97,543,1,1.024,False,False,False,False,False,True,False,False,True,False,False,False,True,0
51,92.49,438,0,0.404,False,False,True,False,True,False,False,False,False,True,False,True,False,0
66,97.41,7,2,0.57,False,False,False,False,True,False,False,False,False,True,False,True,False,0
36,82.68,383,5,0.694,False,False,False,True,True,False,False,False,True,False,False,True,False,1
4,123.33,366,0,0.691,False,True,True,False,True,False,False,False,False,False,False,False,True,1
63,56.57,305,0,0.431,False,True,True,False,False,False,False,False,False,True,True,False,False,1
22,120.87,109,0,0.358,False,False,True,False,False,False,False,True,False,False,False,False,True,0
32,109.08,367,0,0.711,False,False,False,False,False,False,True,False,True,False,False,True,False,0
39,11.59,590,0,0.932,False,False,False,True,False,True,False,False,True,False,False,False,False,0
21,12.57,270,0,0.178,False,False,True,False,True,False,False,True,False,False,False,False,False,1
40,116.92,431,0,0.644,False,True,True,False,False,False,False,False,True,False,False,False,True,1
59,68.43,22,0,0.366,False,True,True,False,True,False,False,False,False,True,True,False,False,0
10,90.77,547,0,0.62,False,False,True,False,False,True,False,True,False,False,False,True,False,0
8,90.95,244,1,0.307,False,False,False,False,False,False,False,True,False,False,False,True,False,0
42,133.74,354,2,0.576,False,True,False,True,False,False,True,False,True,False,False,False,True,1
3,138.31,342,0,0.519,False,False,False,False,True,False,False,False,False,False,False,False,True,1
12,69.84,560,1,0.822,True,False,False,False,False,False,False,True,False,False,True,False,False,0
0,84.31,143,0,0.282,False,False,True,False,False,False,True,False,False,False,False,True,False,0
45,105.9,67,0,0.204,False,False,True,False,False,False,False,False,True,False,False,True,False,0
49,44.43,285,1,0.519,False,True,False,False,False,False,True,False,False,True,False,False,False,1
51,79.68,246,0,0.647,False,False,False,False,False,True,False,False,False,True,True,False,False,1
43,53.6,489,0,0.969,False,False,False,False,True,False,False,False,True,False,True,False,False,1
23,44.32,257,1,0.345,False,False,True,False,True,False,False,True,False,False,False,False,False,1
14,102.19,34,3,0.362,False,True,True,False,False,True,False,True,False,False,False,True,False,0
13,13.68,562,0,0.761,False,False,True,False,False,False,False,True,False,False,False,False,False,0
58,37.42,351,0,0.639,False,False,True,False,False,False,False,False,False,True,False,False,False,0
31,143.71,411,0,0.376,True,False,True,False,False,False,False,False,True,False,False,False,True,0
72,124.85,162,0,0.305,False,False,False,True,False,False,True,False,False,True,False,False,True,0
28,147.66,569,3,0.867,False,True,False,True,False,False,True,False,True,False,False,False,True,1
68,127.83,114,1,0.189,False,False,True,False,False,False,False,False,False,True,False,False,True,1
41,130.4,68,0,0.414,False,False,True,False,True,False,False,False,True,False,False,False,True,1
69,86.09,355,0,0.719,False,True,True,False,False,False,False,False,False,True,False,True,False,0
33,135.72,77,0,0.467,False,False,False,True,False,True,False,False,True,False,False,False,True,1
19,20.97,464,0,0.4,False,False,True,False,False,False,False,True,False,False,False,False,False,0
6,104.96,599,1,0.553,False,True,True,False,False,True,False,False,False,False,False,True,False,0
40,76.55,100,0,0.384,False,False,False,False,False,False,False,False,True,False,True,False,False,0
66,31.48,562,0,0.623,False,True,False,True,False,True,False,False,False,True,False,False,False,0
36,85.2,265,1,0.749,False,False,True,False,False,False,True,False,True,False,False,True,False,1
37,95.99,409,0,0.482,True,False,False,False,False,False,False,False,True,False,False,True,False,0
17,148.35049999999998,422,0,0.793,False,False,False,False,False,False,False,True,False,False,False,False,True,0
42,103.76,394,0,0.483,False,False,False,True,True,False,False,False,True,False,False,True,False,1
27,65.3,507,1,0.854,False,False,False,False,True,False,False,False,True,False,True,False,False,1
64,89.68,173,0,0.434,False,True,False,False,False,False,True,False,False,True,False,True,False,0
9,137.79,494,1,0.498,True,False,False,False,False,False,True,True,False,False,False,False,True,1
72,79.38,135,1,0.378,False,False,True,False,True,False,False,False,False,True,True,False,False,0
34,45.35,86,2,0.405,True,False,False,True,True,False,False,False,True,False,False,False,False,1
51,120.66,264,1,0.383,False,False,False,False,False,True,False,False,False,True,False,False,True,0
11,72.27,293,2,0.712,False,False,False,True,False,True,False,True,False,False,True,False,False,0
65,87.65,48,1,0.626,True,False,True,False,False,False,True,False,False,True,False,True,False,0
40,49.94,197,0,0.272,False,False,False,False,False,True,False,False,True,False,True,False,False,1
29,63.09,232,0,0.243,True,False,True,False,False,True,False,False,True,False,True,False,False,0
19,76.96,224,0,0.664,False,False,False,True,False,True,False,True,False,False,True,False,False,1
67,104.43,243,1,0.516,False,False,True,False,False,False,False,False,False,True,False,True,False,0
19,94.09,81,0,0.641,True,False,True,False,False,False,False,True,False,False,False,True,False,0
0,110.65,170,1,0.153,False,False,True,False,False,True,False,False,False,False,False,True,False,0
64,36.74,12,1,0.501,True,False,False,True,False,False,True,False,False,True,False,False,False,1
1,37.96,375,0,0.426,False,False,False,False,False,False,True,False,False,False,False,False,False,0
5,113.58,339,0,0.536,True,False,True,False,True,False,False,False,False,False,False,True,False,1
47,116.25,270,0,0.487,False,False,False,False,False,True,False,False,True,False,False,False,True,0
1,115.25,329,3,0.706,False,False,True,False,False,False,True,False,False,False,False,True,False,0
49,59.83,272,0,0.261,True,False,True,False,False,False,False,False,False,True,True,False,False,0
47,45.74,198,0,0.606,True,False,False,False,False,False,False,False,True,False,True,False,False,0
60,39.64,191,2,0.377,False,True,True,False,False,False,True,False,False,True,False,False,False,0
66,19.24,64,2,0.437,False,False,True,False,False,False,True,False,False,True,False,False,False,0
14,63.51,534,0,0.669,True,False,False,False,False,True,False,True,False,False,True,False,False,0
8,20.58,322,0,0.482,False,False,True,False,False,False,False,True,False,False,False,False,False,0
19,106.68,410,1,0.564,False,False,False,False,False,False,False,True,False,False,False,True,False,1
59,27.39,91,0,0.628,True,False,False,True,False,True,False,False,False,True,False,False,False,0
41,18.58,333,0,0.52,True,False,True,False,False,True,False,False,True,False,False,False,False,0
72,18.72,557,0,0.567,True,False,True,False,False,True,False,False,False,True,False,False,False,1
43,70.25,174,2,0.448,False,False,False,False,True,False,False,False,True,False,True,False,False,1
52,90.58,110,3,0.375,True,False,False,False,False,False,False,False,False,True,False,True,False,1
19,19.79,56,0,0.55,False,False,True,False,False,True,False,True,False,False,False,False,False,1
55,139.08,184,0,0.27,False,True,False,True,True,False,False,False,False,True,False,False,True,0
37,11.27,15,2,0.307,True,False,True,False,False,False,True,False,True,False,False,False,False,1
42,16.35,538,0,0.883,False,False,False,False,False,False,True,False,True,False,False,False,False,1
39,34.09,248,0,0.425,True,False,True,False,False,False,False,False,True,False,False,False,False,0
13,95.57,269,3,0.351,True,False,False,True,False,False,True,True,False,False,False,True,False,1
64,120.58,287,0,0.683,True,False,False,False,False,False,False,False,False,True,False,False,True,1
1,15.96,545,1,0.825,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32,101.55,247,0,0.592,True,False,True,False,False,False,False,False,True,False,False,True,False,0
66,124.38,360,2,0.43,True,False,True,False,True,False,False,False,False,True,False,False,True,1
48,51.55,258,0,0.66,False,True,True,False,False,True,False,False,True,False,True,False,False,0
30,23.99,362,0,0.774,False,True,False,True,False,False,True,False,True,False,False,False,False,0
35,70.44,344,0,0.366,False,False,False,True,True,False,False,False,True,False,True,False,False,0
41,86.2,531,0,0.943,False,False,True,False,False,False,False,False,True,False,False,True,False,0
72,101.0,57,4,0.088,True,False,False,False,False,True,False,False,False,True,False,True,False,1
51,63.2,555,0,0.819,False,True,False,False,False,True,False,False,False,True,True,False,False,0
68,127.56,297,0,0.768,False,False,False,True,False,False,False,False,False,True,False,False,True,1
11,98.06,196,0,0.716,True,False,True,False,False,False,True,True,False,False,False,True,False,0
29,13.47,219,3,0.656,False,False,True,False,False,True,False,False,True,False,False,False,False,0
19,63.08,377,1,0.353,False,False,False,True,False,True,False,True,False,False,True,False,False,1
63,146.33,37,0,0.416,False,False,True,False,True,False,False,False,False,True,False,False,True,0
1,123.68,189,4,0.602,False,False,False,False,False,False,True,False,False,False,False,False,True,1
40,142.57,491,1,0.806,False,False,False,False,False,True,False,False,True,False,False,False,True,0
46,57.29,225,4,0.404,False,True,False,False,False,True,False,False,True,False,True,False,False,1
0,77.18,390,0,0.613,False,False,False,True,False,False,False,False,False,False,True,False,False,1
50,88.5,529,0,0.836,False,False,True,False,False,False,True,False,False,True,False,True,False,0
3,129.19,261,3,0.63,True,False,True,False,False,True,False,False,False,False,False,False,True,1
61,148.35049999999998,144,3,0.305,False,False,True,False,False,False,False,False,False,True,False,False,True,1
55,23.34,103,0,0.287,False,False,True,False,False,True,False,False,False,True,False,False,False,0
28,145.69,117,1,0.542,True,False,True,False,False,False,True,False,True,False,False,False,True,0
41,51.48,454,0,0.612,False,True,True,False,True,False,False,False,True,False,True,False,False,0
67,10.5,389,2,0.639,False,False,True,False,False,False,False,False,False,True,False,False,False,1
60,34.19,584,2,0.945,False,False,True,False,False,False,False,False,False,True,False,False,False,1
64,62.05,514,0,0.6,False,False,False,False,False,False,False,False,False,True,True,False,False,0
