tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,churn_flag,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High
4,104.86,509,0,0.809,0,False,False,True,False,False,False,False,False,False,False,False,True,False
9,70.88,0,0,0.4,0,False,False,True,False,False,False,True,True,False,False,True,False,False
53,140.99,32,3,0.036,1,False,False,True,False,True,False,False,False,False,True,False,False,True
30,70.47,268,0,0.417,0,True,False,True,False,False,False,True,False,True,False,True,False,False
30,38.98,167,0,0.364,0,True,False,True,False,False,False,False,False,True,False,False,False,False
5,42.69,93,3,0.31,1,False,False,False,True,False,False,True,False,False,False,False,False,False
10,59.71,337,3,0.462,0,True,False,False,True,True,False,False,True,False,False,True,False,False
36,21.19,262,0,0.621,1,False,False,False,True,False,False,False,False,True,False,False,False,False
52,30.46,254,0,0.5,0,False,False,False,False,False,False,False,False,False,True,False,False,False
4,41.67,449,2,0.774,0,False,False,True,False,False,True,False,False,False,False,False,False,False
58,125.77,328,2,0.652,1,False,False,True,False,True,False,False,False,False,True,False,False,True
65,113.5,403,0,0.772,1,True,False,True,False,False,True,False,False,False,True,False,True,False
3,89.76,116,0,0.345,0,True,False,True,False,True,False,False,False,False,False,False,True,False
47,45.74,198,0,0.606,0,True,False,False,False,False,False,False,False,True,False,True,False,False
65,127.71,304,1,0.459,0,True,False,False,False,False,True,False,False,False,True,False,False,True
4,30.77,458,0,0.715,0,True,False,False,False,False,False,True,False,False,False,False,False,False
63,81.75,438,0,0.718,0,False,False,True,False,True,False,False,False,False,True,False,True,False
35,44.67,490,0,0.822,0,False,False,False,False,False,True,False,False,True,False,False,False,False
70,35.52,183,0,0.383,0,False,True,True,False,False,True,False,False,False,True,False,False,False
70,48.78,533,0,0.472,1,False,False,True,False,True,False,False,False,False,True,True,False,False
61,114.0,93,0,0.397,0,False,False,True,False,False,False,False,False,False,True,False,True,False
4,30.37,221,0,0.529,0,False,False,True,False,False,False,False,False,False,False,False,False,False
72,79.38,135,1,0.378,0,False,False,True,False,True,False,False,False,False,True,True,False,False
37,16.24,470,0,0.599,1,False,False,False,True,False,False,False,False,True,False,False,False,False
23,103.93,108,0,0.113,0,False,True,True,False,False,False,False,True,False,False,False,True,False
72,101.54,94,1,0.447,0,False,False,True,False,False,False,True,False,False,True,False,True,False
12,91.21,214,0,0.601,0,False,True,True,False,False,True,False,True,False,False,False,True,False
15,45.49,165,0,0.194,1,False,False,False,False,False,False,False,True,False,False,False,False,False
53,109.51,83,1,0.417,0,True,False,True,False,False,True,False,False,False,True,False,True,False
66,131.36,524,0,0.969,0,False,True,False,False,False,True,False,False,False,True,False,False,True
60,135.38,293,3,0.769,0,False,True,True,False,True,False,False,False,False,True,False,False,True
16,141.94,522,1,0.531,1,True,False,True,False,False,False,False,True,False,False,False,False,True
46,135.46,15,1,0.197,0,False,False,True,False,False,False,False,False,True,False,False,False,True
34,125.17,383,0,0.918,0,False,True,False,True,False,False,False,False,True,False,False,False,True
7,133.06,378,0,0.601,1,False,False,False,False,False,True,False,True,False,False,False,False,True
12,82.55,556,0,0.851,1,False,False,False,True,True,False,False,True,False,False,False,True,False
36,67.54,65,0,0.158,0,False,True,False,False,True,False,False,False,True,False,True,False,False
34,90.92,331,1,0.416,0,True,False,False,False,True,False,False,False,True,False,False,True,False
16,88.68,562,0,0.758,1,False,False,True,False,False,True,False,True,False,False,False,True,False
36,57.19,428,0,0.59,1,False,False,False,False,True,False,False,False,True,False,True,False,False
10,137.72,209,3,0.541,1,False,True,False,True,False,False,False,True,False,False,False,False,True
41,133.54,372,2,0.627,1,False,False,True,False,True,False,False,False,True,False,False,False,True
16,24.8,109,0,0.5,0,True,False,True,False,False,True,False,True,False,False,False,False,False
71,147.23,591,0,0.594,1,True,False,False,True,True,False,False,False,False,True,False,False,True
41,31.67,368,2,0.549,0,False,True,True,False,False,False,False,False,True,False,False,False,False
62,137.16,317,5,0.635,1,False,False,True,False,False,False,False,False,False,True,False,False,True
15,79.81,597,2,0.535,1,False,True,False,True,False,True,False,True,False,False,True,False,False
29,83.54,265,0,0.382,0,False,False,False,False,True,False,False,False,True,False,False,True,False
21,130.21,145,1,0.609,0,False,False,True,False,False,False,False,True,False,False,False,False,True
61,74.07,3,1,0.257,1,False,False,True,False,False,True,False,False,False,True,True,False,False
21,64.11,13,1,0.524,0,True,False,False,False,False,False,True,True,False,False,True,False,False
26,81.46,267,5,0.492,0,False,False,True,False,False,True,False,False,True,False,False,True,False
58,97.43,104,0,0.28,0,False,False,True,False,True,False,False,False,False,True,False,True,False
39,143.13,546,0,0.728,0,False,False,True,False,False,False,True,False,True,False,False,False,True
11,131.5,210,4,0.398,0,False,False,True,False,False,True,False,True,False,False,False,False,True
54,95.09,408,0,0.534,1,False,False,True,False,False,False,True,False,False,True,False,True,False
3,102.08,534,0,0.632,0,False,False,True,False,True,False,False,False,False,False,False,True,False
61,101.83,538,0,0.658,1,False,False,False,True,True,False,False,False,False,True,False,True,False
19,23.03,271,0,0.537,0,False,True,False,True,False,False,False,True,False,False,False,False,False
16,124.42,471,0,0.493,0,True,False,False,False,True,False,False,True,False,False,False,False,True
41,145.98,70,0,0.141,1,False,False,False,False,False,True,False,False,True,False,False,False,True
67,97.27,216,1,0.713,0,False,True,True,False,False,False,True,False,False,True,False,True,False
28,83.43,395,4,0.338,0,False,False,False,True,True,False,False,False,True,False,False,True,False
15,148.35049999999998,129,3,0.384,0,False,True,False,True,False,False,True,True,False,False,False,False,True
11,70.42,368,0,0.698,0,False,True,True,False,False,True,False,True,False,False,True,False,False
7,47.09,581,0,0.54,1,False,False,False,False,True,False,False,True,False,False,True,False,False
30,40.24,437,1,0.745,0,False,False,True,False,False,True,False,False,True,False,False,False,False
32,41.99,284,0,0.5,0,False,False,True,False,False,False,True,False,True,False,False,False,False
13,11.83,425,0,0.744,0,False,False,False,False,False,True,False,True,False,False,False,False,False
32,72.1,48,0,0.377,1,False,False,False,True,False,False,False,False,True,False,True,False,False
34,43.59,432,0,0.682,1,False,False,True,False,False,False,True,False,True,False,False,False,False
17,74.99,171,5,0.516,1,False,False,False,False,True,False,False,True,False,False,True,False,False
6,104.96,599,1,0.553,0,False,True,True,False,False,True,False,False,False,False,False,True,False
47,71.97,392,1,0.671,0,False,False,False,False,False,False,False,False,True,False,True,False,False
14,63.51,534,0,0.669,0,True,False,False,False,False,True,False,True,False,False,True,False,False
4,92.46,591,0,0.909,0,False,True,True,False,False,False,False,False,False,False,False,True,False
51,113.91,515,1,0.912,1,False,False,True,False,False,False,True,False,False,True,False,True,False
39,128.34,484,1,0.671,0,True,False,True,False,False,False,True,False,True,False,False,False,True
33,135.72,77,0,0.467,1,False,False,False,True,False,True,False,False,True,False,False,False,True
64,59.15,100,0,0.318,1,False,False,False,True,False,True,False,False,False,True,True,False,False
68,127.56,297,0,0.768,1,False,False,False,True,False,False,False,False,False,True,False,False,True
35,40.4,77,0,0.558,0,False,False,True,False,False,True,False,False,True,False,False,False,False
37,141.46,420,0,0.601,1,True,False,False,False,False,False,False,False,True,False,False,False,True
15,93.91,244,0,0.159,1,False,False,False,False,False,True,False,True,False,False,False,True,False
28,26.11,319,1,0.471,0,True,False,False,False,False,True,False,False,True,False,False,False,False
64,40.3,25,0,0.427,0,False,False,True,False,True,False,False,False,False,True,False,False,False
23,34.1,73,1,0.258,0,False,False,False,False,False,False,True,True,False,False,False,False,False
65,51.75,458,0,0.817,0,False,False,True,False,False,True,False,False,False,True,True,False,False
30,28.54,31,0,0.509,0,False,False,True,False,False,False,True,False,True,False,False,False,False
37,127.58,597,4,0.788,0,True,False,False,False,False,True,False,False,True,False,False,False,True
56,92.59,578,0,0.685,1,False,False,False,False,True,False,False,False,False,True,False,True,False
60,130.67,167,0,0.307,1,False,True,False,True,True,False,False,False,False,True,False,False,True
7,91.61,416,0,0.416,1,False,False,True,False,False,False,True,True,False,False,False,True,False
23,102.74,467,0,0.852,0,True,False,False,False,True,False,False,True,False,False,False,True,False
49,79.01,55,0,0.227,0,False,False,False,False,False,False,False,False,False,True,True,False,False
34,19.34,385,0,0.634,0,False,True,False,False,False,False,True,False,True,False,False,False,False
25,44.93,582,2,0.594,0,False,False,False,True,False,False,False,False,True,False,False,False,False
14,30.59,144,2,0.43,1,False,False,False,True,False,False,True,True,False,False,False,False,False
43,121.09,176,0,0.247,1,False,False,False,True,False,False,False,False,True,False,False,False,True
58,147.51,174,0,0.393,0,False,False,True,False,True,False,False,False,False,True,False,False,True
41,63.09,205,0,0.155,1,False,False,True,False,False,False,False,False,True,False,True,False,False
14,18.44,16,1,0.425,0,False,True,False,False,False,False,False,True,False,False,False,False,False
61,84.52,460,0,0.484,1,False,True,False,False,False,True,False,False,False,True,False,True,False
66,85.99,256,0,0.652,0,True,False,True,False,False,False,False,False,False,True,False,True,False
68,108.57,430,0,0.427,0,False,False,True,False,False,True,False,False,False,True,False,True,False
36,147.67,72,2,0.415,0,True,False,True,False,False,False,True,False,True,False,False,False,True
36,104.78,87,0,0.534,1,False,False,True,False,False,True,False,False,True,False,False,True,False
15,25.06,413,5,0.31,1,True,False,True,False,True,False,False,True,False,False,False,False,False
53,24.55,310,3,0.74,1,False,False,True,False,False,False,False,False,False,True,False,False,False
16,124.6,302,3,0.689,0,True,False,False,False,False,False,True,True,False,False,False,False,True
60,142.04,514,1,0.423,1,False,True,False,False,True,False,False,False,False,True,False,False,True
31,125.46,318,5,0.57,0,True,False,False,False,False,False,False,False,True,False,False,False,True
21,29.76,413,0,0.412,0,True,False,False,False,False,False,True,True,False,False,False,False,False
1,82.42,442,0,0.806,1,False,False,False,False,False,False,False,False,False,False,False,True,False
19,63.12,373,2,0.29,1,False,True,True,False,True,False,False,True,False,False,True,False,False
39,63.33,131,0,0.367,0,False,False,False,False,False,True,False,False,True,False,True,False,False
17,64.09,152,0,0.576,0,False,True,True,False,False,False,True,True,False,False,True,False,False
25,29.88,454,0,0.652,0,True,False,True,False,False,False,True,False,True,False,False,False,False
36,68.36,225,0,0.486,0,True,False,False,True,False,False,False,False,True,False,True,False,False
44,17.67,308,1,0.523,1,False,False,True,False,False,False,False,False,True,False,False,False,False
57,81.64,112,0,0.318,1,False,False,False,False,False,False,True,False,False,True,False,True,False
2,45.81,447,0,0.723,1,True,False,False,False,False,True,False,False,False,False,True,False,False
28,83.58,475,0,0.464,0,False,False,True,False,True,False,False,False,True,False,False,True,False
69,50.69,179,5,0.233,1,False,False,True,False,True,False,False,False,False,True,True,False,False
65,59.16,512,0,0.497,0,False,False,True,False,False,False,True,False,False,True,True,False,False
67,99.16,251,0,0.332,0,False,False,False,False,False,True,False,False,False,True,False,True,False
61,148.35049999999998,187,0,0.375,0,True,False,True,False,False,True,False,False,False,True,False,False,True
4,129.87,542,5,0.448,0,True,False,False,False,True,False,False,False,False,False,False,False,True
61,124.07,104,0,0.528,0,True,False,False,False,True,False,False,False,False,True,False,False,True
6,73.34,441,0,0.526,0,False,True,False,True,False,False,True,False,False,False,True,False,False
49,44.43,285,1,0.519,1,False,True,False,False,False,False,True,False,False,True,False,False,False
50,137.13,487,1,0.846,1,False,False,False,False,False,False,False,False,False,True,False,False,True
3,121.86,35,5,0.622,0,True,False,False,False,False,True,False,False,False,False,False,False,True
66,57.73,379,1,0.913,0,False,False,True,False,False,False,True,False,False,True,True,False,False
